"chromosome","start","stop","CPCT02010474T","CPCT02010666T","CPCT02020293T","CPCT02020695T","CPCT02040091T","CPCT02040102T","CPCT02040188T","CPCT02040226T","CPCT02040264T","CPCT02050184T","CPCT02060259T","CPCT02070232T","CPCT02080084T","CPCT02160038T","CPCT02190007T","CPCT02210007T","CPCT02210064T","CPCT02220009T","CPCT02330036T","CPCT02330043T","CPCT02330055T","CPCT02380015T","CPCT02380016T","DRUP01010049T","DRUP01050025T","DRUP01050031T","DRUP01330008T"
"1",21000001,22000000,"2.06060000","1.98910000","2.01290000","0.97870000","1.09181322"," 4.28200000","1.98360000"," 2.35063469","1.89720000"," 3.99940000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.09630000"," 1.96670000"," 2.10860000","1.96790000"," 4.60870000"," 1.510293851","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",22000001,23000000,"2.06060000","1.98910000","2.01290000","0.97870000","2.02860000"," 4.28200000","1.98360000"," 2.88897361","1.89720000"," 3.99940000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.09630000"," 1.96670000"," 2.10860000","1.96790000"," 4.60870000"," 1.293461368","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",23000001,24000000,"2.06060000","1.98910000","2.01290000","0.97870000","2.02860000"," 4.28200000","1.98360000"," 3.02730000","1.89720000"," 3.94849551","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.09630000"," 1.96670000"," 2.10860000","1.96790000"," 4.60870000"," 1.215167461","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",24000001,25000000,"2.06060000","1.98910000","2.01290000","0.97870000","2.02860000"," 4.28200000","1.98360000"," 3.02730000","1.89720000"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.10740782"," 1.96670000"," 2.10860000","1.96790000"," 4.60870000"," 1.641881195","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",25000001,26000000,"2.06060000","1.98910000","2.01290000","0.97870000","2.02860000"," 4.28200000","1.98360000"," 3.02730000","1.89720000"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.10900000"," 1.96670000"," 2.10860000","1.96790000"," 4.60870000"," 1.637764133","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",26000001,27000000,"2.06060000","1.98910000","2.01290000","0.97870000","2.02860000"," 4.28200000","1.98360000"," 3.02730000","1.89720000"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.10900000"," 1.96670000"," 2.10860000","1.96790000"," 4.60870000"," 1.700500000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",27000001,28000000,"2.06060000","1.98910000","2.01290000","0.97870000","2.02860000"," 4.28200000","1.98360000"," 3.02730000","1.90682189"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.10900000"," 1.96670000"," 2.10860000","1.96790000"," 4.60870000"," 1.691386886","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",28000001,29000000,"2.06060000","1.98910000","2.01290000","0.97870000","2.02860000"," 4.28200000","1.98360000"," 3.02730000","1.91360000"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.10697711"," 1.96670000"," 2.10860000","1.96790000"," 4.60870000"," 1.688300000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",29000001,30000000,"2.06060000","1.98910000","2.01290000","0.97870000","2.02860000"," 4.28200000","1.98360000"," 3.02730000","1.91360000"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.06250000"," 1.96670000"," 2.10860000","1.96790000"," 4.60870000"," 1.977403048","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",30000001,31000000,"2.06060000","1.98910000","2.01290000","0.97870000","2.02860000"," 4.28200000","1.98360000"," 3.02730000","1.91360000"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.06250000"," 1.96670000"," 2.10860000","1.96790000"," 4.60870000"," 2.501500000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",31000001,32000000,"2.06060000","1.98910000","1.27133759","0.97870000","2.02860000"," 4.28200000","1.98360000"," 3.02730000","1.91360000"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.06250000"," 1.96670000"," 2.10383845","2.95006308"," 4.60870000"," 2.501500000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",32000001,33000000,"2.06060000","1.98910000","1.88944430","0.97870000","2.02860000"," 4.28200000","1.98360000"," 3.02730000","3.23272169"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.06250000"," 1.96670000"," 2.10280000","2.99780000"," 4.60870000"," 2.501500000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",33000001,34000000,"2.06060000","1.98910000","2.01680000","0.97870000","2.02860000"," 4.51088824","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.06250000"," 1.96670000"," 2.10280000","2.99780000"," 4.60870000"," 2.501500000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",34000001,35000000,"2.06060000","1.98910000","2.01680000","0.97870000","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.06250000"," 1.96670000"," 2.10280000","2.99780000"," 4.60870000"," 2.501500000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",35000001,36000000,"2.06060000","1.98910000","2.01680000","0.97870000","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.06250000"," 1.96670000"," 2.11394588","2.99047176"," 4.60870000"," 2.501500000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",36000001,37000000,"2.06556079","1.98910000","2.01680000","1.00443458","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.38080000","2.83060000","2.06250000"," 1.96670000"," 2.07110000","2.98620000"," 4.53416823"," 2.501500000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",37000001,38000000,"2.07150000","1.98910000","2.01680000","1.00520000","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.37223681","2.89420206","2.06250000"," 1.96670000"," 2.07110000","2.98620000"," 4.66200000"," 2.501500000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",38000001,39000000,"2.07150000","1.98910000","2.01680000","1.00520000","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.37140000","3.02450000","2.06250000"," 1.96670000"," 2.07110000","2.98620000"," 4.66200000"," 2.501500000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",39000001,40000000,"2.07150000","1.98910000","2.01680000","1.00520000","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.37140000","3.02450000","2.06250000"," 1.96670000"," 2.07110000","2.98620000"," 4.66200000"," 2.501500000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",40000001,41000000,"2.07150000","1.98910000","2.01680000","1.00520000","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.37140000","3.02450000","2.06250000"," 1.96670000"," 2.07110000","2.98620000"," 4.66200000"," 2.501500000","2.01570000","3.06430000"," 3.00980000"," 2.001600000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",41000001,42000000,"2.07150000","1.98910000","2.01680000","1.00520000","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.37140000","3.02450000","2.06250000"," 2.02322069"," 2.07110000","2.98620000"," 4.66200000"," 1.960168284","2.01570000","3.06430000"," 3.00980000"," 2.172287271"," 4.42350000"," 4.24080000"," 2.046300000"
"1",42000001,43000000,"2.07150000","1.98910000","2.01680000","1.01354583","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.37140000","3.02450000","2.06250000"," 1.99550000"," 2.07110000","2.98620000"," 4.66200000"," 1.714000000","2.01570000","3.06430000"," 3.00980000"," 2.016700000"," 4.42350000"," 4.24080000"," 2.046300000"
"1",43000001,44000000,"2.07150000","1.98910000","2.01680000","1.01750000","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.37140000","3.02450000","2.06250000"," 1.99301253"," 2.07110000","2.98620000"," 4.66200000"," 1.802482722","2.01570000","3.06430000"," 3.00980000"," 2.013510602"," 4.42350000"," 4.24080000"," 2.046300000"
"1",44000001,45000000,"2.07150000","1.98910000","2.01680000","1.01750000","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.37140000","3.02450000","2.06250000"," 1.98730000"," 2.07110000","2.98620000"," 4.66200000"," 2.513546041","2.01570000","3.06430000"," 3.00980000"," 2.004800000"," 4.42350000"," 4.24080000"," 2.051418855"
"1",45000001,46000000,"2.07150000","1.98910000","2.01680000","1.01750000","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.37140000","3.02450000","2.06250000"," 1.98730000"," 2.07110000","2.98620000"," 4.66200000"," 2.525900000","2.01570000","3.06430000"," 3.01028917"," 2.004800000"," 4.42350000"," 4.24080000"," 2.021600000"
"1",46000001,47000000,"2.07150000","1.98910000","2.01680000","1.01750000","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.37140000","3.02450000","2.06250000"," 1.98730000"," 2.07110000","2.98620000"," 4.66200000"," 2.525900000","2.01570000","3.06430000"," 3.03750000"," 2.004800000"," 4.42350000"," 4.24080000"," 2.021600000"
"1",47000001,48000000,"2.07150000","1.98910000","2.01680000","1.01750000","2.02860000"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.02960000","3.02420000"," 3.04380000"," 2.37140000","3.02450000","2.06250000"," 1.98730000"," 2.07110000","2.98620000"," 4.66200000"," 2.533088431","2.01570000","3.06430000"," 3.03750000"," 2.004800000"," 4.42350000"," 4.24080000"," 2.021600000"
"1",48000001,49000000,"3.12712776","1.98910000","2.01680000","1.02336744","2.02781420"," 4.26070000","1.98360000"," 3.02730000","3.88590000"," 4.04791357","3.02420000"," 3.04380000"," 2.37140000","3.02450000","2.06250000"," 1.98730000"," 2.07110000","2.98620000"," 4.66200000"," 2.521769699","2.01570000","3.06430000"," 3.03750000"," 2.004800000"," 4.42350000"," 4.24080000"," 2.021600000"
"1",49000001,50000000,"3.11234945","1.98910000","2.01680000","1.02750000","2.00468233"," 4.26070000","1.98360000"," 3.02730000","3.98831285"," 3.78753189","3.02420000"," 3.04380000"," 2.30922148","3.02450000","1.93394818"," 1.90530780"," 2.07110000","2.99168541"," 4.62652164"," 2.269040338","1.87851490","3.06430000"," 3.03750000"," 1.894560997"," 4.42350000"," 4.24080000"," 1.998488000"
"1",50000001,51000000,"2.06807166","1.98910000","1.76854514","1.02750000","2.01770000"," 4.26070000","1.98360000"," 3.02730000","3.99880000"," 4.03510000","3.02420000"," 3.04380000"," 2.33670000","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.469957694","1.79623264","3.06430000"," 3.03750000"," 2.007300000"," 4.42350000"," 4.24080000"," 1.995300000"
"1",51000001,52000000,"2.09730000","1.98910000","1.99320000","1.02750000","2.01770000"," 4.26070000","1.98360000"," 3.02730000","3.99880000"," 4.03510000","3.02420000"," 3.04380000"," 2.33670000","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.585900000","1.99910000","3.06430000"," 3.03750000"," 2.007300000"," 4.42350000"," 4.24080000"," 1.995300000"
"1",52000001,53000000,"2.09730000","1.98910000","1.99320000","1.02750000","2.01770000"," 4.26070000","1.98360000"," 3.02730000","3.99880000"," 4.03510000","3.02420000"," 3.04380000"," 2.33670000","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.585900000","1.99910000","3.06430000"," 3.03750000"," 2.007300000"," 4.42350000"," 4.24080000"," 1.995300000"
"1",53000001,54000000,"2.09730000","1.98910000","1.99320000","1.02750000","2.01770000"," 4.26070000","1.98360000"," 3.02730000","3.99880000"," 4.03510000","3.02420000"," 3.04380000"," 2.33670000","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.585900000","1.99910000","3.06430000"," 3.03750000"," 2.007300000"," 4.42350000"," 4.24080000"," 1.995300000"
"1",54000001,55000000,"2.09730000","1.98910000","1.99320000","1.03631901","2.01770000"," 4.26070000","1.98360000"," 3.02730000","3.99880000"," 4.03510000","3.02420000"," 3.04380000"," 2.33670000","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.585900000","1.99910000","3.06430000"," 3.03750000"," 2.007300000"," 4.42350000"," 4.24080000"," 1.995300000"
"1",55000001,56000000,"2.09730000","1.98910000","1.99320000","1.03910000","2.01770000"," 4.26070000","1.98360000"," 3.02730000","3.99880000"," 4.03510000","3.02420000"," 3.04380000"," 2.33670000","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.585900000","1.99910000","3.06430000"," 3.03750000"," 2.007300000"," 4.42350000"," 4.24080000"," 1.995300000"
"1",56000001,57000000,"2.09730000","1.98910000","1.99320000","1.03910000","2.01770000"," 4.26070000","1.98360000"," 3.02730000","3.99880000"," 4.03510000","3.01541069"," 3.04380000"," 2.33670000","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.585900000","1.99910000","3.06430000"," 3.03356458"," 2.007300000"," 4.42350000"," 4.24080000"," 1.995300000"
"1",57000001,58000000,"2.09730000","1.98910000","1.99320000","1.03910000","2.01770000"," 4.26070000","1.98360000"," 3.02730000","3.99880000"," 4.03510000","3.09888098"," 3.04380000"," 2.33017604","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.585900000","1.99910000","3.06430000"," 3.02860000"," 2.007300000"," 4.42350000"," 4.24080000"," 1.995300000"
"1",58000001,59000000,"2.09730000","1.98910000","1.99320000","1.03910000","2.01770000"," 4.26070000","1.98360000"," 3.02730000","3.99880000"," 4.03510000","3.50520000"," 3.04380000"," 2.31292477","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.585900000","1.99910000","3.06430000"," 3.02860000"," 2.007300000"," 4.42350000"," 4.24080000"," 2.003356667"
"1",59000001,60000000,"2.09730000","1.98910000","1.99320000","1.03910000","2.01770000"," 4.26070000","1.98360000"," 3.02730000","3.99880000"," 4.09836369","3.44053357"," 3.04380000"," 2.35160000","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.585900000","1.99910000","3.06430000"," 3.02860000"," 2.007300000"," 4.38854336"," 4.28243058"," 2.005500000"
"1",60000001,61000000,"2.09730000","1.98910000","1.99320000","1.03910000","2.01770000"," 4.65602289","1.98360000"," 3.02730000","3.99880000"," 4.08110000","3.43990000"," 3.04380000"," 2.35160000","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.585900000","2.00911437","3.06430000"," 3.02860000"," 2.007300000"," 4.36050000"," 4.26200000"," 2.005500000"
"1",61000001,62000000,"2.07203299","1.98910000","1.99320000","1.03910000","2.01770000"," 4.20020000","1.98360000"," 3.02730000","3.99880000"," 4.08110000","3.43990000"," 3.04380000"," 2.35160000","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.585900000","2.00940000","3.06430000"," 3.02860000"," 2.007300000"," 4.36050000"," 4.26200000"," 2.005500000"
"1",62000001,63000000,"2.07030000","1.98910000","1.99320000","1.03910000","2.01770000"," 4.20020000","1.98360000"," 3.02730000","3.99880000"," 4.08110000","3.43990000"," 3.04380000"," 2.35160000","3.02450000","2.03810000"," 2.00110000"," 2.07110000","3.02310000"," 4.63790000"," 2.585900000","2.00940000","3.06430000"," 3.02860000"," 2.007300000"," 4.36050000"," 4.26200000"," 2.005500000"
"1",63000001,64000000,"2.07030000","1.98910000","1.99320000","1.03910000","2.01770000"," 4.20020000","1.98360000"," 3.02730000","3.99880000"," 4.08110000","3.43990000"," 3.04380000"," 2.35160000","3.02450000","2.03810000"," 2.00110000"," 2.04737752","3.02310000"," 4.63790000"," 2.596184614","2.00940000","3.06430000"," 3.02860000"," 2.007300000"," 4.36050000"," 4.26200000"," 2.005500000"
"1",64000001,65000000,"2.07030000","1.98910000","1.99320000","1.03910000","2.01770000"," 4.20020000","1.98360000"," 3.02730000","3.99880000"," 4.08110000","3.43990000"," 3.04380000"," 2.35160000","3.02450000","2.03810000"," 2.00110000"," 1.99060000","3.02310000"," 4.63790000"," 2.719800000","2.00940000","3.06430000"," 3.02860000"," 2.007300000"," 4.36050000"," 4.26200000"," 2.005500000"
"1",65000001,66000000,"2.07030000","1.98910000","1.99320000","1.03910000","2.01770000"," 4.20020000","1.98360000"," 3.02730000","3.99880000"," 4.08110000","3.43990000"," 3.04380000"," 2.35160000","3.02450000","2.03810000"," 2.00110000"," 1.99060000","3.02310000"," 4.63790000"," 2.719800000","1.98219374","3.06430000"," 3.02860000"," 2.007300000"," 4.36050000"," 4.26200000"," 1.989200693"
"1",66000001,67000000,"2.07147753","1.98910000","1.99320000","1.03910000","2.01770000"," 4.20020000","1.98360000"," 3.02730000","3.99880000"," 4.08110000","3.43990000"," 3.04380000"," 2.35160000","3.02450000","2.03810000"," 2.00110000"," 1.99060000","3.02310000"," 4.63790000"," 2.719800000","2.01330000","3.06430000"," 3.02860000"," 2.007300000"," 4.36050000"," 4.26200000"," 1.972000000"
"1",67000001,68000000,"2.08330000","1.98910000","1.99320000","1.03293550","2.01770000"," 4.20020000","1.98360000"," 3.02730000","3.99880000"," 4.08110000","3.43990000"," 3.04380000"," 2.35160000","3.02450000","2.03810000"," 2.00110000"," 1.99060000","3.02310000"," 4.63790000"," 2.719800000","2.01330000","3.06430000"," 3.02860000"," 2.007300000"," 4.36050000"," 4.26200000"," 1.972000000"
"1",68000001,69000000,"2.08330000","1.98910000","1.99320000","1.03090000","2.01770000"," 4.20020000","1.98360000"," 3.02730000","3.99880000"," 4.08110000","3.43990000"," 3.04380000"," 2.35160000","3.02450000","2.03810000"," 2.00110000"," 1.99060000","3.03181430"," 4.63790000"," 2.719800000","2.01330000","3.06430000"," 3.02860000"," 2.007300000"," 4.36050000"," 4.26200000"," 1.972000000"
"1",69000001,70000000,"2.08330000","1.98910000","1.99320000","1.03090000","2.01770000"," 4.20020000","1.98360000"," 3.02730000","3.99880000"," 4.08110000","3.43990000"," 3.04380000"," 2.24989833","3.02450000","2.03810000"," 2.00620878"," 1.99060000","3.03680000"," 4.63790000"," 2.719800000","2.01330000","3.06430000"," 3.02860000"," 1.990106953"," 4.36050000"," 4.26200000"," 1.972000000"
"1",70000001,71000000,"2.08330000","1.97885482","1.99320000","1.03090000","2.01770000"," 4.20020000","1.98360000"," 3.02730000","3.99967151"," 4.08110000","3.43990000"," 3.04380000"," 2.24670000","3.02450000","1.98660866"," 2.00690000"," 1.99060000","3.03680000"," 4.63790000"," 2.719800000","2.01330000","3.06430000"," 2.46811647"," 1.987800000"," 4.36050000"," 4.26200000"," 1.972000000"
"1",71000001,72000000,"2.08330000","1.97180000","1.99320000","1.03090000","2.01770000"," 4.20020000","1.98360000"," 3.02730000","4.00010000"," 4.08110000","3.43990000"," 3.04380000"," 2.24670000","3.02450000","1.94330000"," 1.99428199"," 1.99060000","3.03680000"," 4.63790000"," 2.719800000","2.01330000","3.06430000"," 1.95940000"," 1.989511945"," 4.36050000"," 4.26200000"," 1.972000000"
"1",72000001,73000000,"2.08330000","1.97180000","1.99320000","1.03090000","2.01770000"," 4.20020000","1.98360000"," 3.02730000","4.00010000"," 3.02625092","3.43990000"," 3.04380000"," 2.24670000","3.02450000","1.94330000"," 1.98250000"," 1.99060000","3.03680000"," 4.63790000"," 2.719800000","2.01330000","3.06430000"," 2.74993665"," 1.991100000"," 3.15351172"," 2.95065733"," 1.938297963"
"1",73000001,74000000,"2.08367238","1.97180000","1.99320000","1.03090000","1.99075331"," 4.13891885","1.98360000"," 3.02730000","4.00010000"," 2.99810000","3.43990000"," 3.04380000"," 2.24670000","3.02450000","1.94330000"," 1.99444682"," 1.99060000","3.03680000"," 4.63790000"," 2.719800000","2.01330000","3.06430000"," 2.98439634"," 1.999128761"," 3.12130000"," 2.97283814"," 1.919100000"
"1",74000001,75000000,"2.08630000","1.97180000","1.99320000","1.03090000","2.01270000"," 4.10850000","1.98360000"," 3.02730000","4.00010000"," 2.99810000","3.43990000"," 3.04380000"," 2.25484519","3.02450000","1.94330000"," 2.00110000"," 1.99060000","3.03680000"," 4.63790000"," 2.719800000","2.01330000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.919100000"
"1",75000001,76000000,"2.08630000","1.97180000","1.99320000","1.03090000","2.01270000"," 4.10850000","1.98360000"," 3.02730000","4.01812715"," 2.99810000","3.43990000"," 3.04380000"," 2.31050000","3.02450000","1.94330000"," 2.00110000"," 1.99060000","3.03680000"," 4.63790000"," 2.719800000","2.01330000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.919100000"
"1",76000001,77000000,"2.08630000","1.97180000","1.99320000","1.03090000","2.01270000"," 4.10850000","1.98360000"," 3.02730000","4.02040000"," 2.99810000","3.23598098"," 3.04380000"," 2.31050000","3.02450000","1.94330000"," 2.00110000"," 1.99060000","3.03680000"," 4.63790000"," 2.719800000","2.01330000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.951718184"
"1",77000001,78000000,"2.08630000","1.97180000","1.99320000","1.03090000","2.01270000"," 4.10850000","1.98360000"," 3.02730000","4.02040000"," 2.99810000","3.43538843"," 3.04380000"," 2.31050000","3.02450000","1.94330000"," 2.00110000"," 1.99060000","3.03680000"," 4.63790000"," 2.719800000","2.01330000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.935100000"
"1",78000001,79000000,"2.08630000","1.30456957","1.20272922","1.03090000","2.01270000"," 4.10850000","1.98360000"," 3.02730000","4.02040000"," 2.99810000","3.43460000"," 3.04380000"," 2.31050000","3.02450000","1.94330000"," 2.00110000"," 1.99060000","3.03680000"," 4.63790000"," 2.696828508","2.01330000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.935100000"
"1",79000001,80000000,"2.08630000","1.78182757","1.01120000","1.03090000","2.01270000"," 4.10850000","1.98360000"," 3.02730000","4.02040000"," 2.99810000","3.42512963"," 3.04380000"," 2.31050000","3.02450000","1.91349392"," 2.00110000"," 1.99060000","3.03680000"," 4.63790000"," 2.668700000","2.01330000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.935100000"
"1",80000001,81000000,"2.08630000","1.97165600","1.01120000","1.03090000","2.01270000"," 4.10850000","1.98360000"," 3.02730000","4.02040000"," 2.99810000","3.37950000"," 3.04380000"," 2.31050000","3.02450000","1.84527345"," 2.00110000"," 1.99060000","3.03680000"," 4.63790000"," 2.668700000","2.01330000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.935100000"
"1",81000001,82000000,"2.08630000","1.97250000","1.01120000","1.03090000","2.01270000"," 4.18329853","1.98360000"," 3.02730000","4.02040000"," 2.99810000","3.44171676"," 3.04380000"," 2.31050000","3.02450000","2.01674934"," 2.00110000"," 1.99060000","3.03680000"," 4.63790000"," 2.668700000","2.01330000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.935100000"
"1",82000001,83000000,"2.08630000","1.97250000","1.01120000","1.03090000","2.01270000"," 4.19620000","1.98360000"," 3.02730000","4.02040000"," 2.99810000","3.46460000"," 3.04380000"," 2.31050000","3.02450000","2.03810000"," 2.00110000"," 1.99060000","3.03680000"," 4.63790000"," 2.668700000","2.01330000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.935100000"
"1",83000001,84000000,"2.08630000","1.97250000","1.01120000","1.03090000","2.01270000"," 4.19620000","1.98360000"," 3.02730000","4.02040000"," 2.99810000","3.46460000"," 3.04380000"," 2.31050000","3.02450000","2.03810000"," 2.00110000"," 2.04026035","3.03680000"," 4.63790000"," 2.668700000","2.01331641","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.982817613"
"1",84000001,85000000,"2.08630000","1.98575268","1.01120000","1.02834298","2.01270000"," 4.19620000","1.98360000"," 3.02730000","4.02040000"," 2.99810000","3.46460000"," 3.04380000"," 2.31050000","3.02450000","2.03810000"," 2.00110000"," 2.05800000","3.03680000"," 4.68220020"," 2.740787599","2.02560000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.989800000"
"1",85000001,86000000,"2.08630000","2.00000000","1.01120000","1.02560000","2.01270000"," 4.19620000","1.98360000"," 3.02730000","4.02040000"," 2.99810000","3.46460000"," 3.04380000"," 2.31050000","3.02450000","2.03810000"," 2.00110000"," 2.05800000","3.03680000"," 4.70540000"," 2.818200000","2.02560000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.989800000"
"1",86000001,87000000,"2.08630000","2.00000000","1.01120000","1.02560000","2.01270000"," 4.19620000","1.98360000"," 3.02730000","4.02040000"," 2.99810000","3.46460000"," 3.04380000"," 2.31050000","3.02450000","2.03810000"," 2.00110000"," 2.04742877","3.03680000"," 4.70540000"," 2.818200000","2.02560000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.989800000"
"1",87000001,88000000,"2.08630000","2.00000000","1.01120000","1.02560000","2.01270000"," 4.19620000","1.98360000"," 3.02730000","4.02040000"," 2.99810000","3.46460000"," 3.04380000"," 2.31050000","3.02450000","2.03810000"," 2.00110000"," 2.02880000","3.03680000"," 4.68581854"," 2.797839580","2.02560000","3.06430000"," 2.98420000"," 2.003600000"," 3.12130000"," 3.16290000"," 1.989800000"
